Game Version,Player ID,Name,Age,Nationality,Overall,Potential,Club,Value In (M),Wage In (K),Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Release Clause (M),Postion,Height (cm),Weigth (Kg),Attack Rate,Defence Rate
FIFA22,211626,D. Kądzior,29,Poland,72,72,Piast Gliwice,2.3,8,Left,1,2,3,No,19/07/2021 00:00,2024,3.1,RM,174,75,High, Medium
FIFA22,223231,F. Tănase,26,Romania,72,72,FCSB (Steaua),2.6,14,Right,1,3,3,No,08/08/2016 00:00,2022,3.6,RES,185,75,High, Medium
FIFA22,224104,D. Martínez,31,Argentina,72,72,Rosario Central,1.7,12,Right,1,3,3,No,24/01/2020 00:00,2023,2.6,RB,177,75,Medium, Low
FIFA22,187858,P. Mpoku,29,Congo DR,72,72,İttifak Holding Konyaspor,2.3,14,Right,1,4,4,No,21/07/2021 00:00,2023,4.6,SUB,180,75,High, Medium
FIFA22,234914,M. D'Arpino,25,France,72,77,KV Oostende,3.1,9,Right,1,4,3,No,07/07/2020 00:00,2024,4.7,CDM,176,75,High, Medium
FIFA22,199412,Sebá,29,Brazil,72,72,Al Shabab,2.3,25,Left,1,3,3,No,15/01/2019 00:00,2022,3.9,RM,182,75,Medium, Low
FIFA22,244472,J. Cajuste,21,Sweden,72,82,FC Midtjylland,5,15,Right,1,4,3,No,01/07/2018 00:00,2023,7.5,SUB,188,75,Medium, Medium
FIFA22,189557,A. Rispoli,31,Italy,72,72,Crotone,1.7,9,Right,1,3,3,No,08/09/2020 00:00,2022,2.8,RCB,188,75,High, Medium
FIFA22,186115,K. Gibbs,31,England,72,72,Inter Miami CF,1.7,6,Left,2,2,3,Yes,01/07/2021 00:00,2022,2.6,LB,180,75,High, Medium
FIFA22,197688,Gabriel Silva,30,Brazil,72,72,AS Saint-Étienne,2,20,Left,1,2,3,No,09/08/2017 00:00,2023,4,SUB,179,75,High, Medium
FIFA22,124607,S. İnan,34,Turkey,72,72,Galatasaray SK,1.5,40,Right,2,3,3,No,30/06/2011 00:00,2020,2.9,SUB,182,75,Medium, Medium
FIFA22,241004,F. Carballo,24,Uruguay,72,77,Club Nacional de Football,3.5,850,Right,1,3,2,No,08/01/2021 00:00,2023,8,LCM,177,75,High, Medium
FIFA22,231856,Álvaro Tejero,24,Spain,72,77,SD Eibar,3.3,7,Right,1,4,2,No,01/07/2019 00:00,2024,5.5,RB,172,75,High, Medium
FIFA22,213697,P. McNair,26,Northern Ireland,72,77,Middlesbrough,3.1,19,Right,1,3,3,Yes,26/06/2018 00:00,2022,6.1,RCM,183,75,Medium, High
FIFA22,230665,Gustavo Sauer,28,Brazil,72,72,Boavista FC,2.4,13,Left,1,3,4,No,23/01/2019 00:00,2023,5,RW,181,75,High, High
FIFA22,192102,N. Hult,31,Sweden,72,72,Hannover 96,1.7,18,Left,1,3,3,No,28/08/2020 00:00,2022,2.7,LB,173,75,High, High
FIFA22,201447,S. Lletget,28,United States,72,72,LA Galaxy,2.3,7,Right,1,5,4,Yes,08/05/2015 00:00,2021,3.5,CAM,178,75,High, High
FIFA22,214207,F. Pardo,30,Colombia,72,72,Deportivo Toluca,2.3,16,Right,1,4,3,No,02/01/2019 00:00,2022,3.9,SUB,179,75,High, Medium
FIFA22,184749,D. Gosling,31,England,72,72,Watford,1.9,35,Right,1,3,3,Yes,31/01/2021 00:00,2023,3.6,RES,183,75,Medium, Medium
FIFA22,222022,L. Di Plácido,27,Argentina,72,73,Club Atlético Lanús,2.5,12,Right,1,2,3,No,27/08/2017 00:00,2022,3.9,SUB,176,75,High, Medium
FIFA22,193844,Portillo,31,Spain,72,72,Unión Deportiva Almería,1.9,9,Right,1,3,3,No,22/07/2021 00:00,2023,3,SUB,169,75,Medium, Medium
FIFA22,199422,J. Clasie,30,Netherlands,72,72,AZ Alkmaar,2.2,8,Right,2,3,3,Yes,22/07/2019 00:00,2024,3.3,LCM,169,75,Medium, Medium
FIFA22,201093,N. Powell,27,England,72,73,Stoke City,2.7,21,Right,1,4,3,Yes,01/07/2019 00:00,2022,5.3,RCM,183,75,Medium, Medium
FIFA22,190919,F. Montero,33,Colombia,72,72,Seattle Sounders FC,1.5,7,Right,2,4,4,Yes,04/03/2021 00:00,2021,2.3,RF,175,75,Medium, Low
FIFA22,245138,G. Galoppo,22,Argentina,72,82,Club Atlético Banfield,5,10,Right,1,3,2,No,23/07/2018 00:00,2023,8.5,LCM,179,75,Medium, Medium
FIFA22,213114,D. Rolán,28,Uruguay,72,72,Fútbol Club Juárez,2.4,10,Right,2,4,4,No,17/08/2021 00:00,2026,4.1,ST,175,75,Medium, Medium
FIFA22,204030,S. Kitsiou,27,Greece,72,72,Gazişehir Gaziantep F.K.,2.3,10,Right,1,3,3,No,12/08/2021 00:00,2023,4.6,RB,173,75,Medium, High
FIFA22,234119,Lucas Fernandes,23,Brazil,72,79,Portimonense SC,4.7,6,Right,1,3,4,No,17/08/2019 00:00,2024,10.8,RCM,175,75,Medium, Medium
FIFA22,221370,M. Al Buraik,28,Saudi Arabia,72,72,Al Hilal,2.1,25,Right,1,3,3,No,01/07/2014 00:00,2022,3.6,RB,173,75,High, Medium
FIFA22,212722,D. Yedlin,27,United States,72,72,Galatasaray SK,2.3,33,Right,1,3,3,Yes,01/02/2021 00:00,2022,4.6,RB,172,75,High, Medium
FIFA22,220968,A. El Messaoudi,25,Morocco,72,75,Gazişehir Gaziantep F.K.,3.1,11,Right,1,3,3,No,15/08/2019 00:00,2022,6.4,SUB,184,75,Medium, High
FIFA22,178628,F. Forestieri,31,Italy,72,72,Udinese Calcio,1.9,13,Right,1,3,4,No,08/09/2020 00:00,2022,3.4,SUB,172,75,High, Medium
FIFA22,196916,M. Pack,30,England,72,72,Cardiff City,2,22,Right,1,2,3,No,08/08/2019 00:00,2022,3.8,LCM,188,75,Medium, High
FIFA22,213134,L. Öztunalı,25,Germany,72,73,1. FC Union Berlin,2.8,20,Right,1,3,3,Yes,01/07/2021 00:00,2026,5.3,LCM,184,75,Medium, Low
FIFA22,220815,J. Narváez,26,Colombia,72,75,Real Zaragoza,3.1,9,Right,1,3,3,No,04/09/2020 00:00,2023,5.2,LM,180,75,High, Low
FIFA22,123621,S. Muntari,33,Ghana,72,72,Albacete BP,1.3,7,Left,2,2,3,No,31/01/2019 00:00,2019,2,SUB,179,75,Medium, Medium
FIFA22,232477,S. Al Ghannam,27,Saudi Arabia,72,73,Al Nassr,2.5,24,Right,1,4,3,No,01/06/2018 00:00,2024,4.4,RB,170,75,High, Medium
FIFA22,213439,J. Osorio,29,Canada,72,72,Toronto FC,2.3,7,Right,1,5,3,Yes,26/02/2013 00:00,2022,3.5,RM,175,75,High, High
FIFA22,230988,F. Krovinović,25,Croatia,72,74,Hajduk Split,2.9,800,Right,1,4,4,No,19/07/2021 00:00,2024,6.6,LDM,177,75,Medium, Medium
FIFA22,222734,Kang Sang Woo,27,Korea Republic,72,73,Pohang Steelers,2.5,6,Right,1,3,3,No,01/01/2014 00:00,2021,3.3,LW,176,75,High, Medium
FIFA22,221120,R. Vloet,26,Netherlands,72,74,Heracles Almelo,2.9,7,Right,1,4,3,No,01/07/2020 00:00,2023,4.4,CAM,188,75,High, High
FIFA22,181236,Fernando Boldrin,32,Brazil,72,72,Çaykur Rizespor,1.9,11,Left,1,5,4,No,09/08/2019 00:00,2022,3.8,SUB,180,75,High, Medium
FIFA22,206085,J. Murphy,26,England,72,73,Newcastle United,2.8,27,Right,1,4,3,Yes,19/07/2017 00:00,2022,5.5,SUB,179,75,High, Medium
FIFA22,173146,L. Cigarini,34,Italy,72,72,Crotone,1.1,10,Right,2,4,3,No,08/09/2020 00:00,2022,2,SUB,175,75,Medium, Medium
FIFA22,237840,M. Andersen,22,Denmark,72,79,FC Nordsjælland,4.7,9,Right,1,3,3,No,17/02/2017 00:00,2022,6.8,RCM,176,75,Medium, Medium
FIFA22,226012,R. Manning,25,Republic of Ireland,72,76,Swansea City,3,18,Left,1,3,3,No,16/10/2020 00:00,2023,5.9,SUB,173,75,Medium, Medium
FIFA22,204401,Diogo Figueiras,30,Portugal,72,72,Futebol Clube de Famalicão,2,7,Right,1,3,3,No,21/01/2021 00:00,2022,4.2,RB,169,75,Medium, Medium
FIFA22,233730,Y. Méïté,25,Côte d'Ivoire,72,76,Reading,3.3,22,Left,1,2,3,No,29/07/2016 00:00,2023,6.5,SUB,185,75,High, High
FIFA22,210985,B. Osborn,26,England,72,73,Sheffield United,2.5,19,Left,1,3,3,Yes,26/07/2019 00:00,2022,4.9,SUB,176,75,High, Medium
FIFA22,230560,A. Isako,28,Congo DR,72,72,Stade Malherbe Caen,2.1,7,Right,1,3,3,No,04/07/2019 00:00,2021,4.7,SUB,183,75,High, Medium
FIFA22,214937,L. Villalba,26,Argentina,72,73,Argentinos Juniors,2.5,10,Left,1,2,3,No,11/02/2021 00:00,2024,3.9,LCB,180,75,High, Medium
FIFA22,233151,K. Miyoshi,24,Japan,72,77,Royal Antwerp FC,3.6,15,Left,1,3,3,No,01/07/2020 00:00,2023,5.7,RM,167,75,High, Medium
FIFA22,230530,Hugo Rubiães,25,Brazil,72,72,Fluminense,2.3,15,Right,1,3,2,No,07/07/2021 00:00,2024,4.4,RDM,175,75,Medium, Medium
FIFA22,243014,B. Mbeumo,21,France,72,80,Brentford,5.5,26,Left,1,2,4,No,05/08/2019 00:00,2024,12.1,RS,171,75,High, High
FIFA22,240970,M. Payero,22,Argentina,72,81,Middlesbrough,5,18,Right,1,2,3,No,05/08/2021 00:00,2024,10.5,SUB,182,75,Medium, Medium
FIFA22,200517,Carles Planas,28,Spain,72,72,Girona FC,2.7,8,Left,1,3,3,Yes,13/07/2017 00:00,2020,4.3,SUB,173,75,Medium, Medium
FIFA22,252909,Antonio Sánchez,24,Spain,72,78,RCD Mallorca,3.7,16,Right,1,3,3,No,01/07/2015 00:00,2024,8.9,SUB,179,75,High, Medium
FIFA22,228151,J. Cullen,25,Republic of Ireland,72,75,RSC Anderlecht,2.8,14,Right,1,3,3,Yes,05/10/2020 00:00,2023,4.4,RDM,175,75,Medium, High
FIFA22,228595,G. Prömel,26,Germany,72,74,1. FC Union Berlin,2.9,21,Right,1,4,3,No,01/07/2017 00:00,2022,5.4,SUB,184,75,High, High
FIFA22,210533,João Schmidt,28,Brazil,72,72,Kawasaki Frontale,2.1,9,Left,1,3,3,No,09/01/2021 00:00,2022,2.7,CDM,183,75,Medium, Medium
FIFA22,183389,G. Sio,31,Côte d'Ivoire,72,72,Gençlerbirliği SK,1.9,13,Left,2,4,3,No,12/07/2019 00:00,2021,3.8,RM,180,75,High, Low
FIFA22,165429,C. Keșerü,34,Romania,72,72,FCSB (Steaua),1.1,14,Left,1,3,3,No,31/08/2021 00:00,2022,1.5,ST,179,75,High, Low
FIFA22,177896,M. Vrančić,32,Bosnia and Herzegovina,72,72,Stoke City,1.9,21,Left,1,3,3,Yes,05/07/2021 00:00,2022,3.6,LCM,187,75,Medium, Medium
FIFA22,258615,Zarraga,22,Spain,72,81,Athletic Club de Bilbao,5,16,Right,1,3,3,No,01/07/2019 00:00,2023,11.5,SUB,175,75,High, Medium
FIFA22,199689,A. Sepúlveda,30,Mexico,72,72,Club Necaxa,2.3,12,Right,1,3,3,No,28/07/2021 00:00,2025,3.9,SUB,180,75,High, High
FIFA22,189065,F. Renzetti,32,Italy,72,72,Chievo Verona,1.6,3,Left,1,3,2,No,28/01/2020 00:00,2023,2.6,LB,174,75,High, High
FIFA22,236259,S. Peña,25,Peru,72,75,Malmö FF,3.1,7,Right,1,3,3,No,04/08/2021 00:00,2024,4.3,SUB,178,75,Medium, Medium
FIFA22,143809,M. Demir,29,Turkey,72,72,Gazişehir Gaziantep F.K.,2.3,13,Right,1,4,3,No,04/09/2021 00:00,2024,4.6,ST,180,75,High, Low
FIFA22,200746,J. Lundstram,27,England,72,73,Rangers FC,2.7,35,Right,1,5,3,Yes,05/07/2021 00:00,2024,5.1,SUB,181,75,High, Medium
FIFA22,193693,Cauê,31,Brazil,72,72,Belenenses SAD,1.6,6,Right,1,3,3,No,20/08/2020 00:00,2022,3.4,SUB,186,75,Medium, Medium
FIFA22,224013,Sergi Canós,24,Spain,72,76,Brentford,3.4,30,Right,1,3,3,No,31/01/2017 00:00,2023,7.1,RWB,175,75,High, High
FIFA22,227633,B. Ramselaar,25,Netherlands,72,75,FC Utrecht,3.1,13,Right,1,3,3,No,24/08/2019 00:00,2022,4.9,LW,178,75,High, Medium
FIFA22,240916,D. Ljubicic,23,Austria,72,78,1. FC Köln,3.4,15,Right,1,3,3,No,01/07/2021 00:00,2025,6.8,RM,187,75,Medium, High
FIFA22,202107,A. Morales,31,United States,72,72,New York City FC,1.6,6,Right,1,3,3,Yes,07/04/2021 00:00,2023,2.4,RDM,183,75,Medium, High
FIFA22,177712,K. Monnet-Paquet,31,France,72,72,AS Saint-Étienne,1.9,22,Right,2,3,3,No,01/07/2014 00:00,2021,3.8,SUB,184,75,Medium, High
FIFA22,211891,A. Voglsammer,29,Germany,72,72,1. FC Union Berlin,2.3,22,Right,1,3,3,No,01/07/2021 00:00,2025,4.1,SUB,178,75,High, Medium
FIFA22,217605,L. Lerager,27,Denmark,72,72,F.C. København,2.5,15,Right,1,3,3,No,01/07/2021 00:00,2022,3.3,SUB,188,75,High, High
FIFA22,186307,M. Fabián,31,Mexico,72,72,Fútbol Club Juárez,1.9,9,Right,1,4,4,Yes,01/08/2020 00:00,2022,3.2,RES,178,75,Medium, Low
FIFA22,193311,P. Bargfrede,31,Germany,72,72,SV Werder Bremen,1.6,18,Right,2,3,3,No,18/04/2021 00:00,2023,2.9,SUB,174,75,Medium, Medium
FIFA22,223072,J. Báez,30,Paraguay,72,72,Club Libertad,1.9,850,Right,1,3,2,No,10/01/2021 00:00,2023,4.2,RCB,180,75,Medium, High
FIFA22,200429,B. Raman,26,Belgium,72,75,RSC Anderlecht,3.1,18,Right,1,4,3,Yes,15/07/2021 00:00,2024,4.9,SUB,172,75,Medium, High
FIFA22,223652,S. Ernst,26,Germany,72,74,Hannover 96,2.9,20,Left,1,3,3,No,01/07/2021 00:00,2024,4.9,LCM,179,75,Medium, High
FIFA22,241406,J. Intriago,25,Ecuador,72,77,Fútbol Club Juárez,3.1,8,Right,1,4,3,No,19/08/2021 00:00,2024,5.5,LCM,172,75,Medium, Medium
FIFA22,212035,J. Bela,28,Angola,72,72,Birmingham City,2.4,18,Right,1,4,4,No,06/11/2019 00:00,2022,4.6,LM,173,75,Medium, Low
FIFA22,203128,T. Monconduit,30,France,72,72,FC Lorient,2,13,Right,1,3,2,No,26/08/2020 00:00,2023,4,RCM,184,75,Medium, Medium
FIFA22,228813,Aleix García,24,Spain,72,76,Girona FC,3.4,8,Right,1,3,3,Yes,23/07/2021 00:00,2023,5.7,RCM,173,75,Medium, Medium
FIFA22,224885,Guilherme Sityá,31,Brazil,72,72,İttifak Holding Konyaspor,1.7,12,Left,1,3,3,No,20/01/2020 00:00,2023,3.4,LB,180,75,High, High
FIFA22,203431,Leandro,28,Brazil,72,72,FC Tokyo,2.4,9,Right,1,3,3,No,09/01/2021 00:00,2022,3,CAM,177,75,Medium, Low
FIFA22,199800,Z. Bergdich,31,Morocco,72,72,BB Erzurumspor,1.7,10,Left,1,2,3,No,01/02/2021 00:00,2021,3.3,SUB,178,75,Medium, Medium
FIFA22,193185,S. Malone,30,England,72,72,Millwall,2,11,Left,1,3,3,Yes,01/07/2021 00:00,2023,3.8,LWB,189,75,High, Medium
FIFA22,251410,Gregore,27,Brazil,72,73,Inter Miami CF,2.4,6,Right,1,3,2,No,24/02/2021 00:00,2022,3.8,RDM,181,75,Medium, High
FIFA22,214497,A. Ricaurte,29,Colombia,72,72,FC Dallas,2.3,7,Left,1,4,3,No,20/12/2017 00:00,2021,3.5,SUB,182,75,Medium, Medium
FIFA22,245253,L. Barreiro Martins,21,Luxembourg,72,80,1. FSV Mainz 05,5,13,Right,1,3,3,No,01/07/2018 00:00,2024,10,RCM,174,75,Medium, High
FIFA22,222836,R. Ledson,23,England,72,77,Preston North End,3.2,19,Right,1,2,2,Yes,17/05/2018 00:00,2023,6.3,LCM,175,75,Medium, Medium
FIFA22,209485,A. Mühling,28,Germany,72,72,Holstein Kiel,2.3,18,Right,1,4,3,No,01/07/2016 00:00,2023,3.7,RCM,186,75,Medium, Low
FIFA22,236721,L. Fomba,23,France,72,78,Nîmes Olympique,3.4,5,Right,1,2,3,No,20/08/2019 00:00,2023,6.8,RCM,188,75,Medium, High
FIFA22,232120,S. Moore,24,United States,72,76,CD Tenerife,3.1,6,Right,1,3,2,No,24/07/2019 00:00,2024,5.2,SUB,180,75,Medium, High
FIFA22,220528,G. Tutino,24,Italy,72,77,Parma,3.6,21,Right,1,3,3,No,15/07/2015 00:00,2024,6.8,ST,177,75,High, Low
FIFA22,183249,R. Bobadilla,33,Paraguay,72,72,Club Guaraní,1.5,750,Right,2,3,3,No,25/09/2020 00:00,2022,3.2,SUB,182,75,High, Medium
FIFA22,246183,T. Wiesner,23,Czech Republic,72,77,AC Sparta Praha,3.3,650,Right,1,2,2,No,01/07/2015 00:00,2023,7.5,RB,176,75,High, Low
FIFA22,228171,C. Ikonomidis,26,Australia,72,73,Melbourne Victory,2.8,8,Right,1,4,3,No,21/07/2021 00:00,2024,3.7,RM,178,75,High, Medium
FIFA22,210313,T. Murg,26,Austria,72,75,PAOK,3.1,1,Left,1,4,3,No,05/10/2020 00:00,2024,7.1,SUB,174,75,Medium, Medium
FIFA22,211927,Kwon Chang Hoon,27,Korea Republic,72,72,Suwon Samsung Bluewings,2.5,6,Left,1,3,4,No,26/05/2021 00:00,2021,3.1,RW,173,75,Medium, Medium
FIFA22,214421,F. Hinestroza,31,Colombia,72,72,Junior FC,1.9,3,Left,1,3,4,No,08/01/2019 00:00,2026,2.7,RM,178,75,High, Low
FIFA22,246608,Fidalgo,24,Spain,72,78,Club América,3.7,27,Right,1,3,4,No,04/06/2021 00:00,2025,7,RM,172,75,High, High
FIFA22,253220,E. Dasa,28,Israel,72,72,Vitesse,2.1,12,Right,1,3,2,No,09/09/2019 00:00,2022,3.2,RWB,170,75,High, Medium
FIFA22,190640,V. Pálsson,30,Iceland,72,72,FC Schalke 04,2,9,Right,1,3,2,No,01/07/2021 00:00,2023,3.2,CM,186,75,Medium, High
FIFA22,236723,F. Ballo-Touré,24,Senegal,72,76,AC Milan,3.1,20,Left,1,2,3,No,19/07/2021 00:00,2025,5.5,SUB,182,75,High, Medium
FIFA22,198599,M. Linnes,29,Norway,72,72,Molde FK,2.1,6,Right,1,3,3,No,17/08/2021 00:00,2025,2.7,RB,177,75,High, Medium
FIFA22,188091,F. Gulbrandsen,28,Norway,72,72,İstanbul Başakşehir FK,2.4,28,Right,1,3,3,No,03/07/2019 00:00,2022,4.8,SUB,175,75,High, High
FIFA22,230420,Pietrson Mendes,25,Brazil,72,72,Bahia,2.6,10,Left,1,3,3,No,30/06/2021 00:00,2024,4.9,ST,173,75,Medium, Medium
FIFA22,176553,S. Missiroli,34,Italy,72,72,SPAL,1.1,4,Right,2,3,3,No,17/08/2018 00:00,2023,1.8,SUB,191,75,Medium, Medium
FIFA22,244973,M. Ruiz,20,Mexico,72,82,Club Tijuana,5,12,Right,1,4,3,No,19/06/2020 00:00,2023,9.5,SUB,180,75,High, Medium
FIFA22,258683,I. Ilić,20,Serbia,72,82,Hellas Verona,5,14,Left,1,3,3,No,12/08/2021 00:00,2026,9.5,RCM,187,75,Medium, Medium
FIFA22,208277,O. Boumal,31,Cameroon,72,72,Newcastle Jets,1.9,3,Left,1,3,3,No,18/08/2021 00:00,2022,2.4,SUB,183,75,High, Low
FIFA22,134779,J. Briand,35,France,72,72,FC Girondins de Bordeaux,1,15,Right,2,3,3,Yes,10/08/2018 00:00,2022,2,SUB,181,75,High, Medium
FIFA22,234319,L. Travis,23,England,72,80,Blackburn Rovers,4.9,24,Right,1,3,3,No,24/05/2016 00:00,2023,10.3,CDM,183,75,Medium, High
FIFA22,228010,Hwang In beom,22,Korea Republic,72,79,Vancouver Whitecaps FC,4.3,6,Right,1,5,4,No,31/01/2019 00:00,2020,7.1,RDM,177,75,Medium, Medium
FIFA22,200322,Soares,31,Brazil,72,72,CFR Cluj,1.6,11,Right,1,3,2,No,19/10/2020 00:00,2022,2.2,SUB,185,75,Medium, High
FIFA22,238941,J. Balkovec,26,Slovenia,72,73,Fatih Karagümrük S.K.,2.5,10,Left,1,3,2,No,11/09/2020 00:00,2022,5.2,SUB,185,75,High, Medium
FIFA22,223575,Rafael Costa,28,Brazil,72,72,Damac FC,3.1,16,Left,1,3,3,No,31/01/2020 00:00,2024,5.1,CAM,183,75,High, Medium
FIFA22,229215,Y. El Jebli,28,Morocco,72,72,Al Batin,2.4,13,Right,1,3,3,No,23/09/2020 00:00,2022,4,CAM,177,75,Medium, Medium
FIFA22,223654,San Emeterio,24,Spain,72,78,Real Valladolid CF,3.4,7,Right,1,3,2,No,15/08/2018 00:00,2023,6.1,SUB,174,75,Low, High
FIFA22,230181,Heitor Gesse,25,Brazil,72,72,Clube Atlético Mineiro,2.4,21,Left,1,2,2,No,05/07/2021 00:00,2024,4.3,SUB,178,75,High, Medium
FIFA22,237540,P. Förster,26,Germany,72,73,VfB Stuttgart,2.8,19,Left,1,3,3,No,02/09/2019 00:00,2023,5.3,RF,188,75,High, High
FIFA22,231138,C. Bassogog,25,Cameroon,72,73,Shanghai Shenhua FC,2.8,12,Left,1,2,4,No,26/02/2021 00:00,2021,4.6,LS,173,75,High, Medium
FIFA22,207928,T. Rogić,28,Australia,72,72,Celtic,2.3,36,Left,1,4,4,No,09/01/2013 00:00,2023,4.1,RCM,189,75,Medium, Medium
FIFA22,125871,H. Kaldırım,31,Turkey,72,72,İstanbul Başakşehir FK,1.7,23,Left,1,2,2,No,08/08/2020 00:00,2023,3.4,SUB,183,75,Medium, High
FIFA22,251127,F. Torrent,29,Argentina,72,72,Rosario Central,2.1,12,Right,1,3,3,No,08/09/2020 00:00,2021,3.2,SUB,173,75,High, Medium
FIFA22,215208,E. Isnaldo,26,Argentina,72,72,Defensa y Justicia,2.6,12,Left,1,3,3,No,23/07/2018 00:00,2021,3.9,LM,180,75,High, Medium
FIFA22,219984,M. Aramu,26,Italy,72,73,Venezia FC,2.8,15,Left,1,3,3,No,15/07/2019 00:00,2022,5.3,RW,180,75,Medium, Medium
FIFA22,236918,A. Dreyer,22,Denmark,72,78,FC Midtjylland,3.8,19,Left,1,3,3,No,06/01/2020 00:00,2024,5.6,RW,172,75,Medium, Medium
FIFA22,206171,Júnior Urso,32,Brazil,72,72,Orlando City Soccer Club,1.6,6,Right,1,3,3,No,13/01/2020 00:00,2021,2.4,RDM,180,75,High, High
FIFA22,225669,K. Ehizibue,26,Nigeria,72,75,1. FC Köln,2.8,18,Right,1,2,3,No,01/07/2019 00:00,2023,5.3,SUB,189,75,High, Medium
FIFA22,209937,Quini,31,Spain,72,72,Granada CF,1.7,15,Right,1,4,3,No,01/07/2017 00:00,2023,3.6,SUB,178,75,High, Medium
FIFA22,203633,M. Bruno,26,Belgium,72,73,Royal Charleroi S.C.,2.8,11,Right,1,3,3,No,31/08/2018 00:00,2021,4.4,SUB,178,75,High, Medium
FIFA22,239212,Carlitos,31,Spain,72,72,Panathinaikos FC,2,750,Right,1,2,4,No,28/01/2020 00:00,2023,4.4,ST,177,75,High, Medium
FIFA22,200108,N. Boilesen,29,Denmark,72,72,F.C. København,2.1,15,Left,1,3,3,No,25/08/2016 00:00,2023,2.7,LCB,186,75,Medium, Medium
FIFA22,199387,P. Chavarría,33,Argentina,72,72,Málaga CF,1.5,8,Right,1,4,3,No,28/09/2020 00:00,2023,2.4,SUB,185,75,High, High
FIFA22,155887,M. Bradley,33,United States,72,72,Toronto FC,1.2,6,Right,2,3,2,Yes,10/01/2014 00:00,2021,1.8,RDM,188,75,Medium, Medium
FIFA22,190738,H. Nielsen,27,Norway,72,72,SpVgg Greuther Fürth,2.5,19,Right,1,4,3,Yes,26/07/2019 00:00,2022,4.5,CAM,187,75,Medium, Medium
FIFA22,189153,M. Díaz,29,Argentina,72,72,Estudiantes de La Plata,2.3,13,Right,1,3,3,No,15/01/2020 00:00,2021,3.5,SUB,170,75,Medium, Medium
FIFA22,239127,A. Mayorga,24,Mexico,72,77,Club Deportivo Guadalajara,3.3,25,Left,1,3,3,No,01/06/2015 00:00,2022,5.9,LB,178,75,High, Medium
FIFA22,238274,F. Coman,23,Romania,72,80,FCSB (Steaua),5,12,Right,1,3,4,Yes,01/08/2017 00:00,2022,8,RES,182,75,Medium, Low
FIFA22,221282,J. Stacey,25,England,72,77,AFC Bournemouth,3.2,21,Right,1,3,3,Yes,08/07/2019 00:00,2023,6.3,SUB,178,75,High, Medium
FIFA22,242571,C. Rotondi,24,Argentina,72,75,Defensa y Justicia,3.2,10,Left,1,2,2,No,03/03/2021 00:00,2024,5,LM,184,75,High, High
FIFA22,239671,Tete Morente,24,Spain,72,78,Elche CF,3.7,13,Right,1,3,3,No,16/09/2020 00:00,2024,8.5,SUB,184,75,High, Medium
FIFA22,210386,K. Peterson,26,Sweden,72,73,Fortuna Düsseldorf,2.8,18,Right,1,2,4,No,05/10/2020 00:00,2023,4.7,LM,185,75,Medium, Low
FIFA22,205081,Diego Oliveira,31,Brazil,72,72,FC Tokyo,2,10,Right,1,5,3,No,06/12/2018 00:00,2022,2.5,ST,179,75,High, Low
FIFA22,216749,Carlos Mané,27,Portugal,72,72,Yukatel Kayserispor,2.5,12,Right,1,2,4,Yes,13/08/2021 00:00,2024,5,SUB,173,75,High, Medium
FIFA22,186405,F. Di Santo,32,Argentina,72,72,San Lorenzo de Almagro,1.9,12,Right,2,3,3,No,13/07/2020 00:00,2023,2.9,ST,193,75,High, Medium
FIFA22,189945,Y. Ravet,31,France,72,72,Grenoble Foot 38,1.9,7,Right,1,3,3,Yes,01/07/2020 00:00,2023,3.3,RM,177,75,Medium, Medium
FIFA22,237161,S. Longstaff,23,England,72,79,Newcastle United,4.7,23,Right,1,3,2,Yes,30/06/2015 00:00,2022,9.9,SUB,180,75,Medium, Medium
FIFA22,176619,A. Ramos,35,Colombia,72,72,América de Cali,1,3,Right,1,3,3,No,05/01/2020 00:00,2021,1.4,LS,186,75,Medium, Medium
FIFA22,205585,J. Price,28,England,72,72,Colorado Rapids,2.1,6,Right,1,3,2,No,07/02/2018 00:00,2025,3.2,RCM,170,75,Medium, High
FIFA22,230222,Ailton Valpaços,29,Brazil,72,72,São Paulo,2,24,Right,1,3,2,No,13/08/2021 00:00,2024,3.8,RCB,186,75,Medium, Medium
FIFA22,179516,R. Hennings,33,Germany,72,72,Fortuna Düsseldorf,1.5,19,Left,1,3,3,Yes,07/07/2017 00:00,2022,2.4,ST,180,75,High, High
FIFA22,230322,Teixe Gaúcho,21,Brazil,72,72,Cuiabá,2.4,8,Right,1,3,2,No,08/07/2021 00:00,2024,4.6,LCB,188,75,Medium, Medium
FIFA22,231128,H. Toledo,23,Argentina,72,77,Club Atlético Banfield,4.2,10,Right,1,3,3,No,24/07/2016 00:00,2021,6.6,RES,179,75,High, Low
FIFA22,233169,M. Yamane,27,Japan,72,72,Kawasaki Frontale,2.3,9,Right,1,4,2,No,04/01/2020 00:00,2022,3,RB,178,75,High, Medium
FIFA22,177134,D. Ba,35,Senegal,72,72,FC Lugano,1,8,Right,3,3,3,Yes,18/06/2021 00:00,2022,1.2,RS,189,75,Medium, Medium
FIFA22,169214,S. Sinclair,32,England,72,72,Preston North End,1.9,24,Right,1,4,4,Yes,08/01/2020 00:00,2022,3.6,SUB,178,75,High, Medium
